DEW,SLP,TMP,VIS,WND_SPD,WEATHER_DELAY
17,10242,133,16093,77,1
17,10242,133,16093,77,0
17,10242,133,16093,77,0
22,10239,161,16093,77,0
22,10239,161,16093,77,0
22,10239,161,16093,77,0
17,10242,133,16093,77,0
17,10242,133,16093,77,0
17,10242,133,16093,77,0
22,10239,161,16093,77,0
22,10239,161,16093,77,0
17,10242,133,16093,77,0
22,10239,161,16093,77,0
17,10242,133,16093,77,0
22,10239,161,16093,77,0
17,10242,133,16093,77,0
22,10239,161,16093,77,0
22,10239,161,16093,77,0
22,10239,161,16093,77,0
22,10239,161,16093,77,0
17,10232,183,16093,77,0
17,10232,183,16093,77,0
22,10239,161,16093,77,0
22,10239,161,16093,77,0
17,10232,183,16093,77,0
22,10239,161,16093,77,0
17,10232,183,16093,77,0
22,10239,161,16093,77,0
17,10232,183,16093,77,0
22,10239,161,16093,77,0
22,10239,161,16093,77,0
17,10232,183,16093,77,0
17,10232,183,16093,77,0
17,10232,183,16093,77,0
17,10220,211,16093,57,0
17,10220,211,16093,57,0
17,10220,211,16093,57,0
17,10232,183,16093,77,0
17,10220,211,16093,57,0
17,10220,211,16093,57,0
17,10220,211,16093,57,0
17,10220,211,16093,57,0
17,10232,183,16093,77,0
17,10220,211,16000,57,0
17,10220,211,16093,57,0
17,10220,211,16000,57,0
17,10232,183,16093,77,0
17,10220,211,16000,57,0
17,10232,183,16093,77,0
17,10220,211,16000,57,0
17,10220,211,16093,57,0
17,10220,211,16000,57,0
17,10232,183,16093,77,0
17,10232,183,16093,77,0
17,10232,183,16093,77,0
17,10232,183,16093,77,1
17,10232,183,16093,77,0
17,10232,183,16093,77,0
17,10220,211,16093,57,0
17,10220,211,16093,57,0
17,10220,211,16093,57,0
17,10220,211,16093,57,0
17,10220,211,16000,57,0
17,10220,211,16000,57,0
17,10220,211,16093,57,0
17,10213,211,16093,77,1
17,10220,211,16093,57,0
17,10213,211,16093,77,0
17,10220,211,16093,57,0
17,10220,211,16093,57,0
17,10220,211,16000,57,0
17,10213,211,16093,77,0
17,10220,211,16093,57,0
17,10220,211,16000,57,0
17,10220,211,16000,57,0
17,10213,211,16093,77,0
17,10220,211,16093,57,0
17,10213,211,16093,77,0
17,10220,211,16093,57,0
17,10220,211,16000,57,1
17,10212,222,16093,77,0
17,10212,222,16093,77,0
17,10212,222,16093,77,0
17,10212,222,16093,77,0
17,10212,222,16093,77,0
17,10213,211,16093,77,0
17,10213,211,16093,77,0
17,10213,211,16093,77,0
17,10212,222,16093,77,0
17,10213,211,16093,77,0
17,10212,222,16093,77,0
17,10213,211,16093,77,0
17,10213,211,16093,77,0
17,10212,222,16093,77,0
17,10213,211,16093,77,0
17,10212,222,16093,77,0
17,10212,222,16093,77,0
17,10212,222,16093,77,0
22,10210,222,16093,51,1
17,10212,222,16093,77,0
22,10210,222,16093,51,0
22,10210,222,16093,51,0
17,10212,222,16093,77,0
22,10210,222,16093,51,0
17,10212,222,16093,77,0
17,10212,222,16093,77,0
22,10210,222,16093,51,0
17,10212,222,16093,77,1
17,10212,222,16093,77,0
22,10210,222,16093,51,0
22,10210,222,16093,51,0
17,10212,222,16093,77,0
22,10210,222,16093,51,0
17,10212,222,16093,77,0
33,10212,206,16093,51,0
22,10210,222,16093,51,0
33,10212,206,16093,51,0
33,10212,206,16093,51,0
22,10210,222,16093,51,0
33,10212,206,16093,51,0
22,10210,222,16093,51,0
22,10210,222,16093,51,0
33,10212,206,16093,51,0
33,10212,206,16093,51,0
22,10210,222,16093,51,0
22,10210,222,16093,51,0
22,10210,222,16093,51,0
33,10212,206,16093,51,1
22,10210,222,16093,51,0
22,10210,222,16093,51,0
33,10212,206,16093,51,0
44,10217,194,16093,67,0
50,10236,144,16093,41,0
9999,99999,9999,999999,9999,0
56,10239,133,16093,31,1
56,10241,128,16093,31,0
9999,99999,9999,999999,9999,0
9999,99999,9999,999999,9999,0
56,10241,128,16093,31,0
9999,99999,9999,999999,9999,0
9999,99999,9999,999999,9999,0
56,10241,128,16093,31,0
56,10239,133,16000,31,0
56,10241,128,16093,31,0
56,10239,133,16000,31,0
56,10241,128,16093,31,0
56,10239,133,16000,31,1
56,10241,128,16093,31,0
56,10239,133,16093,31,0
56,10241,128,16093,31,0
56,10241,128,16093,31,0
56,10241,128,16093,31,0
56,10239,133,16093,31,0
56,10239,133,16000,31,0
56,10239,133,16000,31,0
56,10241,128,16093,31,0
56,10239,133,16093,31,0
56,10239,133,16093,31,0
56,10239,133,16000,31,0
56,10241,128,16093,31,0
56,10239,133,16000,31,0
56,10239,133,16000,31,0
56,10241,128,16093,31,0
56,10241,128,16093,31,0
56,10241,128,16093,31,0
56,10239,133,16000,31,0
56,10241,128,16093,31,0
56,10239,133,16000,31,0
56,10241,128,16093,31,0
56,10241,117,16093,26,0
56,10241,128,16093,31,0
56,10241,128,16093,31,0
56,10241,128,16093,31,0
56,10241,117,16093,26,0
56,10241,128,16093,31,0
56,10241,117,16093,26,0
56,10241,128,16093,31,0
56,10241,128,16093,31,0
56,10241,117,16093,26,0
56,10241,128,16093,31,0
56,10241,128,16093,31,0
56,10241,117,16093,26,0
56,10241,117,16093,26,0
56,10241,128,16093,31,0
56,10246,100,16093,26,0
56,10241,117,16093,26,0
56,10246,100,16093,26,0
56,10241,117,16093,26,0
56,10246,100,16093,26,0
56,10241,117,16093,26,0
56,10246,100,16093,26,0
56,10246,100,16093,26,0
56,10241,117,16093,26,0
56,10241,117,16093,26,0
56,10246,100,16093,26,0
56,10246,100,16093,26,0
56,10246,100,16093,26,0
56,10246,100,16093,26,0
56,10246,100,16093,26,0
56,10246,100,16093,26,0
56,10246,100,16093,26,0
56,10241,117,16093,26,0
56,10246,100,16093,26,0
56,10246,100,16093,26,0
56,10246,100,16093,26,0
56,10241,117,16093,26,1
61,10251,111,16093,21,0
61,10251,111,16093,21,0
56,10246,100,16093,26,0
61,10251,111,16093,21,0
56,10246,100,16093,26,0
56,10246,100,16093,26,0
61,10251,111,16093,21,0
61,10251,111,16093,21,0
56,10246,100,16093,26,0
56,10246,100,16093,26,0
61,10251,111,16093,21,0
56,10246,100,16093,26,0
56,10246,100,16093,26,0
56,10246,100,16093,26,0
61,10251,111,16093,21,1
56,10246,100,16093,26,0
56,10246,100,16093,26,0
56,10246,100,16093,26,0
61,10251,111,16093,21,0
56,10246,100,16093,26,0
61,10251,111,16093,21,0
61,10251,111,16093,21,0
61,10251,111,16093,21,0
61,10251,111,16093,21,0
61,10251,111,16093,21,0
61,10255,106,16093,15,0
61,10251,111,16093,21,0
61,10255,106,16093,15,0
61,10255,106,16093,15,0
61,10251,111,16093,21,0
61,10255,106,16093,15,0
61,10255,106,16093,15,0
61,10255,106,16093,15,0
61,10255,106,16093,15,0
61,10255,106,16093,15,0
61,10255,106,16093,15,1
61,10255,106,16093,15,0
72,10258,117,16093,21,0
72,10258,117,16093,21,0
72,10258,117,16093,21,0
72,10258,117,16000,21,0
72,10258,117,16000,21,0
72,10258,117,16093,21,0
72,10258,117,16093,21,0
72,10258,117,16093,21,0
72,10258,117,16093,21,0
72,10258,117,16000,21,1
61,10255,106,16093,15,0
72,10258,117,16000,21,0
61,10255,106,16093,15,0
72,10258,117,16000,21,0
72,10258,117,16093,21,0
72,10258,117,16093,21,0
72,10258,117,16000,21,0
67,10266,144,16093,21,0
72,10258,117,16000,21,0
67,10266,144,16093,21,0
72,10258,117,16000,21,0
72,10258,117,16093,21,0
72,10258,117,16000,21,0
72,10258,117,16093,21,0
72,10258,117,16093,21,0
67,10266,144,16093,21,0
67,10266,144,16093,21,0
72,10258,117,16000,21,0
72,10258,117,16000,21,0
72,10258,117,16093,21,0
67,10266,144,16093,21,0
72,10258,117,16000,21,0
78,10266,156,16093,0,0
78,10266,156,16093,0,0
72,10258,117,16000,21,0
78,10266,156,16093,0,0
67,10266,144,16093,21,0
78,10266,156,16093,0,0
67,10266,144,16093,21,0
78,10266,156,16093,0,0
67,10266,144,16093,21,0
78,10266,156,16093,0,0
78,10266,156,16093,0,0
67,10266,144,16093,21,0
67,10266,144,16093,21,0
78,10266,156,16093,0,0
67,10266,144,16093,21,0
78,10266,156,16093,0,0
67,10266,144,16093,21,0
67,10266,144,16093,21,0
67,10266,144,16093,21,0
78,10266,156,16093,0,0
67,10266,144,16093,21,0
78,10266,156,16093,0,0
78,10266,156,16093,0,0
78,10266,156,16093,0,0
72,10264,189,16093,0,0
72,10264,189,16093,0,0
78,10266,156,16093,0,0
72,10264,189,16093,0,0
72,10264,189,16093,0,0
78,10266,156,16093,0,0
72,10264,189,16093,0,0
72,10264,189,16093,0,0
72,10264,189,16093,0,0
78,10266,156,16093,0,0
72,10264,189,16093,0,0
78,10266,156,16093,0,0
67,10260,206,16093,0,0
72,10264,189,16093,0,0
72,10264,189,16093,0,0
67,10260,206,16093,0,0
67,10260,206,16093,0,0
72,10264,189,16093,0,0
72,10264,189,16093,0,0
72,10264,189,16093,0,0
72,10264,189,16093,0,0
67,10260,206,16093,0,0
67,10260,206,16093,0,0
67,10260,206,16093,0,1
67,10260,206,16093,0,0
72,10264,189,16093,0,0
72,10264,189,16093,0,0
67,10260,206,16093,0,0
72,10264,189,16093,0,0
67,10260,206,16093,0,1
72,10264,189,16093,0,0
72,10264,189,16093,0,0
67,10260,206,16093,0,0
67,10260,206,16093,0,0
72,10264,189,16093,0,0
67,10260,206,16093,0,0
67,10260,206,16093,0,0
72,10264,189,16093,0,0
67,10260,206,16093,0,0
67,10260,206,16093,0,0
67,10255,228,16093,15,0
67,10255,228,16093,15,0
67,10260,206,16093,0,0
67,10260,206,16093,0,0
67,10255,228,16093,15,0
67,10255,228,16093,15,0
67,10255,228,16093,15,0
67,10260,206,16093,0,0
67,10260,206,16093,0,0
67,10255,228,16093,15,0
67,10255,228,16093,15,0
67,10255,228,16093,15,0
67,10260,206,16093,0,0
67,10255,228,16093,15,0
67,10260,206,16093,0,0
67,10255,228,16093,15,0
67,10260,206,16093,0,0
67,10255,228,16093,15,0
67,10255,228,16093,15,0
67,10255,228,16093,15,0
67,10255,228,16093,15,0
67,10255,228,16093,15,0
78,10248,239,16093,15,0
67,10255,228,16093,15,1
67,10255,228,16093,15,0
78,10248,239,16000,15,0
67,10255,228,16093,15,0
78,10248,239,16000,15,1
67,10255,228,16093,15,0
78,10248,239,16000,15,0
67,10255,228,16093,15,0
67,10255,228,16093,15,0
67,10255,228,16093,15,0
78,10248,239,16000,15,0
78,10248,239,16000,15,0
67,10255,228,16093,15,0
67,10255,228,16093,15,0
78,10248,239,16093,15,0
78,10248,239,16000,15,0
78,10248,239,16000,15,0
78,10248,239,16000,15,0
78,10248,239,16000,15,0
78,10248,239,16000,15,0
78,10248,239,16093,15,1
78,10248,239,16093,15,0
61,10245,239,16093,36,0
78,10248,239,16093,15,0
61,10245,239,16093,36,0
78,10248,239,16000,15,0
78,10248,239,16000,15,0
61,10245,239,16093,36,0
61,10245,239,16093,36,0
61,10245,239,16093,36,0
61,10245,239,16093,36,0
78,10248,239,16093,15,0
78,10248,239,16000,15,0
61,10245,239,16093,36,0
78,10248,239,16093,15,0
78,10248,239,16093,15,0
78,10248,239,16093,15,0
78,10248,239,16093,15,0
61,10245,239,16093,36,0
61,10245,239,16093,36,0
78,10248,239,16000,15,0
61,10245,239,16093,36,0
78,10248,239,16093,15,0
78,10248,239,16000,15,0
61,10245,239,16093,36,0
61,10245,239,16093,36,0
78,10241,239,16093,31,0
78,10241,239,16093,31,1
78,10241,239,16093,31,0
61,10245,239,16093,36,1
61,10245,239,16093,36,0
61,10245,239,16093,36,0
78,10241,239,16093,31,0
61,10245,239,16093,36,0
61,10245,239,16093,36,0
61,10245,239,16093,36,0
61,10245,239,16093,36,0
78,10241,239,16093,31,0
61,10245,239,16093,36,0
61,10245,239,16093,36,0
61,10245,239,16093,36,1
78,10241,239,16093,31,0
89,10239,217,16093,41,0
89,10239,217,16093,41,0
89,10239,217,16093,41,0
78,10241,239,16093,31,0
89,10239,217,16093,41,0
78,10241,239,16093,31,0
89,10239,217,16093,41,0
78,10241,239,16093,31,0
78,10241,239,16093,31,0
78,10241,239,16093,31,0
78,10241,239,16093,31,0
78,10241,239,16093,31,0
78,10241,239,16093,31,0
78,10241,239,16093,31,1
89,10239,217,16093,41,0
78,10241,239,16093,31,0
89,10239,217,16093,41,0
78,10241,239,16093,31,0
89,10239,217,16093,41,0
94,10240,206,16093,26,0
94,10240,206,16093,26,0
89,10239,217,16093,41,0
89,10239,217,16093,41,0
94,10240,206,16093,26,0
89,10239,217,16093,41,0
94,10240,206,16093,26,0
89,10239,217,16093,41,0
94,10240,206,16093,26,0
94,10240,206,16093,26,1
94,10240,206,16093,26,0
89,10239,217,16093,41,0
94,10240,206,16093,26,0
94,10240,206,16093,26,1
89,10239,217,16093,41,0
94,10240,206,16093,26,1
94,10240,206,16093,26,0
106,10242,194,16093,0,1
89,10237,150,16093,21,0
83,10235,139,16093,15,0
83,10235,139,16000,15,1
83,10235,139,16093,15,0
9999,99999,9999,999999,9999,0
83,10235,139,16000,15,0
9999,99999,9999,999999,9999,0
78,10236,122,16093,21,0
83,10235,139,16000,15,0
78,10236,122,16093,21,0
78,10236,122,16093,21,0
83,10235,139,16093,15,0
83,10235,139,16000,15,0
83,10235,139,16000,15,0
83,10235,139,16093,15,0
83,10235,139,16000,15,0
83,10235,139,16000,15,0
78,10236,122,16093,21,0
83,10235,139,16000,15,0
83,10235,139,16000,15,0
83,10235,139,16000,15,0
83,10235,139,16000,15,0
83,10235,139,16093,15,0
78,10236,122,16093,21,0
83,10235,139,16000,15,0
78,10236,122,16093,21,0
78,10236,122,16093,21,0
83,10235,139,16093,15,0
83,10235,139,16093,15,0
83,10235,139,16000,15,0
78,10236,122,16093,21,0
83,10235,139,16000,15,0
89,10227,128,16093,0,0
83,10235,139,16000,15,0
78,10236,122,16093,21,0
89,10227,128,16093,0,0
83,10235,139,16000,15,0
89,10227,128,16093,0,0
78,10236,122,16093,21,0
78,10236,122,16093,21,0
89,10227,128,16093,0,0
89,10227,128,16093,0,0
89,10227,128,16093,0,0
89,10227,128,16093,0,0
89,10227,128,16093,0,0
78,10236,122,16093,21,0
78,10236,122,16093,21,0
89,10227,128,16093,0,0
78,10236,122,16093,21,0
89,10227,128,16093,0,0
89,10227,128,16093,0,1
78,10236,122,16093,21,0
89,10227,128,16093,0,0
89,10227,128,16093,0,0
89,10227,128,16093,0,0
89,10227,128,16093,0,0
89,10227,128,16093,0,0
83,10226,117,16093,26,0
83,10226,117,16093,26,0
83,10226,117,16093,26,0
83,10226,117,16093,26,0
89,10227,128,16093,0,0
83,10226,117,16093,26,0
89,10227,128,16093,0,0
83,10226,117,16093,26,1
83,10226,117,16093,26,0
89,10227,128,16093,0,0
83,10226,117,16093,26,0
89,10227,128,16093,0,0
83,10226,117,16093,26,0
89,10227,128,16093,0,1
83,10226,117,16093,26,0
89,10227,128,16093,0,0
89,10227,128,16093,0,1
83,10226,117,16093,26,0
89,10227,128,16093,0,0
89,10227,128,16093,0,0
89,10227,128,16093,0,0
78,10231,106,16093,0,0
78,10231,106,16093,0,0
78,10231,106,16093,0,0
83,10226,117,16093,26,0
83,10226,117,16093,26,0
78,10231,106,16093,0,1
78,10231,106,16093,0,0
78,10231,106,16093,0,1
78,10231,106,16093,0,0
78,10231,106,16093,0,0
78,10231,106,16093,0,1
78,10231,106,16093,0,1
78,10231,106,16093,0,0
78,10231,106,16093,0,0
83,10226,117,16093,26,0
78,10231,106,16093,0,0
78,10231,106,16093,0,0
83,10232,111,16093,0,0
83,10232,111,16093,0,0
78,10231,106,16093,0,1
78,10231,106,16093,0,0
78,10231,106,16093,0,0
83,10232,111,16093,0,0
78,10231,106,16093,0,0
78,10231,106,16093,0,0
78,10231,106,16093,0,0
83,10232,111,16093,0,0
78,10231,106,16093,0,0
83,10232,111,16093,0,0
78,10231,106,16093,0,0
83,10232,111,16093,0,0
83,10232,111,16093,0,0
78,10231,106,16093,0,1
78,10231,106,16093,0,0
83,10232,111,16093,0,0
78,10231,106,16093,0,0
83,10232,111,16093,0,0
83,10232,111,16093,0,0
83,10232,111,16093,21,0
83,10232,111,16093,0,0
83,10232,111,16093,0,0
83,10232,111,16093,0,0
83,10232,111,16000,21,0
83,10232,111,16093,21,0
83,10232,111,16093,0,0
83,10232,111,16000,21,0
83,10232,111,16093,21,0
83,10232,111,16093,0,1
83,10232,111,16093,0,0
83,10232,111,16093,0,1
83,10232,111,16000,21,0
83,10232,111,16093,0,0
83,10232,111,16000,21,0
89,10235,139,16093,36,0
89,10235,139,16093,36,0
83,10232,111,16093,21,0
83,10232,111,16093,21,0
83,10232,111,16093,21,0
83,10232,111,16000,21,0
89,10235,139,16093,36,0
83,10232,111,16000,21,0
83,10232,111,16093,21,0
89,10235,139,16093,36,0
83,10232,111,16000,21,0
89,10235,139,16093,36,0
83,10232,111,16093,21,1
83,10232,111,16000,21,0
89,10235,139,16093,36,0
89,10235,139,16093,36,0
89,10235,139,16093,36,0
83,10232,111,16000,21,0
83,10232,111,16000,21,0
100,10232,156,14484,26,1
100,10232,156,14484,26,0
89,10235,139,16093,36,0
89,10235,139,16093,36,0
89,10235,139,16093,36,0
100,10232,156,14484,26,0
89,10235,139,16093,36,0
89,10235,139,16093,36,0
89,10235,139,16093,36,0
89,10235,139,16093,36,0
100,10232,156,14484,26,0
89,10235,139,16093,36,0
100,10232,156,14484,26,0
89,10235,139,16093,36,0
100,10232,156,14484,26,0
89,10235,139,16093,36,0
100,10232,156,14484,26,0
89,10235,139,16093,36,0
94,10225,183,16093,36,0
100,10232,156,14484,26,0
94,10225,183,16093,36,0
94,10225,183,16093,36,1
100,10232,156,14484,26,0
94,10225,183,16093,36,0
94,10225,183,16093,36,1
94,10225,183,16093,36,0
94,10225,183,16093,36,0
94,10225,183,16093,36,0
94,10225,183,16093,36,1
94,10225,183,16093,36,0
94,10225,183,16093,36,0
100,10232,156,14484,26,0
100,10232,156,14484,26,0
100,10232,156,14484,26,0
100,10232,156,14484,26,0
94,10225,183,16093,36,0
94,10225,183,16093,36,0
94,10218,206,16093,36,0
94,10218,206,16093,36,0
94,10225,183,16093,36,0
94,10225,183,16093,36,0
94,10225,183,16093,36,1
94,10225,183,16093,36,0
94,10218,206,16093,36,0
94,10218,206,16093,36,0
94,10225,183,16093,36,0
94,10225,183,16093,36,1
94,10225,183,16093,36,0
94,10218,206,16093,36,1
94,10225,183,16093,36,0
94,10225,183,16093,36,0
94,10225,183,16093,36,0
94,10218,206,16093,36,0
94,10225,183,16093,36,0
94,10225,183,16093,36,0
94,10218,206,16093,36,0
94,10225,183,16093,36,1
94,10225,183,16093,36,0
94,10218,206,16093,36,0
94,10225,183,16093,36,0
94,10218,206,16093,36,0
94,10218,206,16093,36,0
94,10208,222,16093,36,0
94,10208,222,16093,36,0
94,10208,222,16093,36,0
94,10218,206,16093,36,0
94,10208,222,16093,36,0
94,10218,206,16093,36,1
94,10218,206,16093,36,0
94,10208,222,16093,36,0
94,10208,222,16093,36,0
94,10208,222,16093,36,0
94,10218,206,16093,36,0
94,10218,206,16093,36,0
94,10208,222,16093,36,0
94,10218,206,16093,36,0
94,10218,206,16093,36,0
94,10218,206,16093,36,0
94,10208,222,16093,36,0
94,10208,222,16093,36,0
94,10208,222,16093,36,0
94,10218,206,16093,36,0
94,10208,222,16093,36,0
94,10208,222,16093,36,0
94,10208,222,16093,36,0
94,10208,222,16093,36,0
89,10195,239,16093,72,0
89,10195,239,16000,72,0
89,10195,239,16093,72,0
89,10195,239,16000,72,0
89,10195,239,16093,72,0
89,10195,239,16000,72,0
89,10195,239,16000,72,0
89,10195,239,16093,72,0
94,10208,222,16093,36,0
89,10195,239,16093,72,0
89,10195,239,16093,72,0
89,10195,239,16093,72,0
89,10195,239,16000,72,0
94,10208,222,16093,36,1
89,10195,239,16000,72,0
89,10195,239,16093,72,0
94,10208,222,16093,36,0
94,10208,222,16093,36,0
89,10195,239,16093,72,1
89,10195,239,16000,72,0
89,10195,239,16093,72,0
89,10195,239,16000,72,0
89,10186,244,16093,72,0
89,10195,239,16093,72,1
89,10195,239,16093,72,1
89,10195,239,16093,72,0
89,10195,239,16093,72,1
89,10195,239,16000,72,0
89,10195,239,16000,72,0
89,10195,239,16093,72,0
89,10195,239,16000,72,0
89,10195,239,16000,72,0
89,10195,239,16000,72,1
89,10186,244,16093,72,0
89,10195,239,16000,72,0
89,10186,244,16093,72,0
89,10186,244,16093,72,0
89,10195,239,16093,72,1
94,10181,233,16093,67,1
94,10181,233,16093,67,0
94,10181,233,16093,67,0
94,10181,233,16093,67,0
89,10186,244,16093,72,0
89,10186,244,16093,72,1
94,10181,233,16093,67,0
89,10186,244,16093,72,0
89,10186,244,16093,72,0
94,10181,233,16093,67,1
94,10181,233,16093,67,1
89,10186,244,16093,72,0
89,10186,244,16093,72,0
89,10186,244,16093,72,0
89,10186,244,16093,72,0
89,10186,244,16093,72,0
94,10181,233,16093,67,0
89,10186,244,16093,72,1
89,10186,244,16093,72,0
89,10186,244,16093,72,0
94,10181,233,16093,67,0
94,10179,233,16093,57,1
94,10181,233,16093,67,0
94,10179,233,16093,57,0
94,10181,233,16093,67,0
94,10179,233,16093,57,1
94,10179,233,16093,57,0
94,10181,233,16093,67,0
94,10179,233,16093,57,0
94,10181,233,16093,67,0
94,10179,233,16093,57,0
94,10181,233,16093,67,0
94,10181,233,16093,67,0
94,10181,233,16093,67,0
94,10181,233,16093,67,0
94,10179,233,16093,57,0
94,10179,233,16093,57,0
94,10179,233,16093,57,0
94,10181,233,16093,67,0
94,10179,233,16093,57,0
94,10175,233,16093,62,0
94,10179,233,16093,57,1
94,10179,233,16093,57,0
94,10175,233,16093,62,0
94,10179,233,16093,57,0
94,10175,233,16093,62,1
94,10175,233,16093,62,0
94,10179,233,16093,57,0
94,10175,233,16093,62,0
94,10179,233,16093,57,0
94,10175,233,16093,62,0
94,10179,233,16093,57,0
94,10175,233,16093,62,0
94,10175,233,16093,62,0
94,10175,233,16093,62,0
94,10175,233,16093,62,0
94,10175,233,16093,62,1
94,10179,228,16093,72,0
94,10179,228,16093,72,0
94,10179,228,16093,72,1
94,10175,233,16093,62,1
94,10179,228,16093,72,1
9999,99999,9999,999999,9999,1
106,10191,183,16093,62,0
83,10198,167,16000,57,0
83,10198,167,16000,57,0
9999,99999,9999,999999,9999,0
67,10203,156,16093,72,0
67,10203,156,16093,72,0
83,10198,167,16093,57,0
67,10203,156,16093,72,0
67,10203,156,16093,72,0
83,10198,167,16000,57,0
83,10198,167,16093,57,0
67,10203,156,16093,72,0
67,10203,156,16093,72,0
83,10198,167,16000,57,0
83,10198,167,16093,57,0
83,10198,167,16000,57,1
83,10198,167,16000,57,0
67,10203,156,16093,72,0
67,10203,156,16093,72,0
83,10198,167,16093,57,0
83,10198,167,16093,57,0
67,10203,156,16093,72,0
67,10203,156,16093,72,0
83,10198,167,16093,57,0
83,10198,167,16000,57,0
67,10203,156,16093,72,0
83,10198,167,16000,57,0
83,10198,167,16093,57,0
83,10198,167,16093,57,0
50,10205,139,16093,67,0
50,10205,139,16093,67,0
83,10198,167,16000,57,0
83,10198,167,16000,57,0
50,10205,139,16093,67,0
67,10203,156,16093,72,0
67,10203,156,16093,72,0
67,10203,156,16093,72,0
67,10203,156,16093,72,0
50,10205,139,16093,67,0
67,10203,156,16093,72,0
67,10203,156,16093,72,0
50,10205,139,16093,67,0
67,10203,156,16093,72,0
50,10205,139,16093,67,0
50,10205,139,16093,67,0
50,10205,139,16093,67,0
50,10205,139,16093,67,0
50,10205,139,16093,67,0
67,10203,156,16093,72,0
50,10205,139,16093,67,0
67,10203,156,16093,72,0
67,10203,156,16093,72,0
50,10205,139,16093,67,0
44,10208,128,16093,57,0
44,10208,128,16093,57,0
50,10205,139,16093,67,0
44,10208,128,16093,57,0
50,10205,139,16093,67,0
44,10208,128,16093,57,0
50,10205,139,16093,67,1
50,10205,139,16093,67,0
44,10208,128,16093,57,0
44,10208,128,16093,57,0
44,10208,128,16093,57,0
44,10208,128,16093,57,0
44,10208,128,16093,57,0
50,10205,139,16093,67,0
50,10205,139,16093,67,0
44,10208,128,16093,57,0
44,10208,128,16093,57,0
50,10205,139,16093,67,0
44,10208,128,16093,57,0
50,10205,139,16093,67,0
44,10208,128,16093,57,0
50,10205,139,16093,67,0
44,10208,128,16093,57,1
44,10208,128,16093,57,0
44,10208,128,16093,57,0
33,10211,122,16093,62,0
33,10211,122,16093,62,0
33,10211,122,16093,62,0
44,10208,128,16093,57,0
44,10208,128,16093,57,0
44,10208,128,16093,57,0
33,10211,122,16093,62,1
44,10208,128,16093,57,0
44,10208,128,16093,57,0
33,10211,122,16093,62,0
44,10208,128,16093,57,0
44,10208,128,16093,57,1
33,10211,122,16093,62,0
33,10211,122,16093,62,0
44,10208,128,16093,57,0
44,10208,128,16093,57,0
44,10208,128,16093,57,0
33,10211,122,16093,62,0
33,10211,122,16093,62,0
33,10211,122,16093,62,0
33,10211,122,16093,62,0
33,10218,117,16093,41,0
33,10211,122,16093,62,0
33,10218,117,16093,41,0
33,10211,122,16093,62,0
33,10211,122,16093,62,0
33,10211,122,16093,62,0
33,10218,117,16093,41,0
33,10218,117,16093,41,0
33,10218,117,16093,41,0
33,10218,117,16093,41,0
33,10211,122,16093,62,0
33,10218,117,16093,41,0
33,10218,117,16093,41,0
33,10224,117,16093,41,0
33,10218,117,16093,41,0
33,10218,117,16093,41,0
33,10218,117,16093,41,0
33,10218,117,16093,41,0
33,10224,117,16000,41,0
33,10224,117,16000,41,0
33,10218,117,16093,41,0
33,10218,117,16093,41,0
33,10224,117,16000,41,0
33,10224,117,16093,41,0
33,10218,117,16093,41,0
33,10224,117,16093,41,1
33,10224,117,16093,41,1
33,10224,117,16000,41,0
33,10224,117,16093,41,0
33,10224,117,16000,41,0
33,10224,117,16093,41,0
33,10224,117,16000,41,0
33,10224,117,16093,41,0
28,10230,128,16093,67,0
33,10224,117,16093,41,0
33,10224,117,16093,41,0
33,10224,117,16000,41,0
33,10224,117,16000,41,0
33,10224,117,16093,41,0
33,10224,117,16093,41,0
28,10230,128,16093,67,0
33,10224,117,16000,41,0
33,10224,117,16000,41,1
33,10224,117,16000,41,0
33,10224,117,16000,41,0
33,10224,117,16000,41,0
28,10230,128,16093,67,0
11,10231,139,16093,72,0
11,10231,139,16093,72,1
28,10230,128,16093,67,0
28,10230,128,16093,67,0
11,10231,139,16093,72,0
11,10231,139,16093,72,0
28,10230,128,16093,67,0
28,10230,128,16093,67,0
28,10230,128,16093,67,0
28,10230,128,16093,67,0
28,10230,128,16093,67,0
28,10230,128,16093,67,0
28,10230,128,16093,67,0
28,10230,128,16093,67,1
11,10231,139,16093,72,0
11,10231,139,16093,72,0
28,10230,128,16093,67,0
11,10231,139,16093,72,0
28,10230,128,16093,67,1
28,10230,128,16093,67,1
11,10231,139,16093,72,0
11,10231,139,16093,72,0
-6,10233,150,16093,57,0
11,10231,139,16093,72,0
11,10231,139,16093,72,0
11,10231,139,16093,72,0
11,10231,139,16093,72,0
-6,10233,150,16093,57,1
-6,10233,150,16093,57,0
-6,10233,150,16093,57,1
-6,10233,150,16093,57,0
-6,10233,150,16093,57,0
-6,10233,150,16093,57,0
-6,10233,150,16093,57,0
-6,10233,150,16093,57,0
11,10231,139,16093,72,0
11,10231,139,16093,72,0
11,10231,139,16093,72,0
11,10231,139,16093,72,0
-11,10234,150,16093,67,0
-6,10233,150,16093,57,0
-11,10234,150,16093,67,0
-11,10234,150,16093,67,0
-6,10233,150,16093,57,0
-11,10234,150,16093,67,0
-11,10234,150,16093,67,0
-6,10233,150,16093,57,0
-11,10234,150,16093,67,0
-11,10234,150,16093,67,0
-11,10234,150,16093,67,0
